session_id,student_id,present,pending
2571313,31,early,
2571313,32,early,
2571313,33,early,
2571313,34,intime,
2571313,35,intime,
2571313,36,early,
2571313,37,,
2571313,38,,
2571313,39,early,
2571313,40,early,
2571313,41,early,
2571313,42,intime,
2571313,43,early,
2571313,44,early,
2571313,45,intime,
2571313,46,early,
2571313,47,early,
2571313,48,early,
2571313,49,intime,
2571313,50,early,
2571313,51,early,
2571315,52,intime,
2571315,30,early,
2571315,31,intime,
2571315,32,intime,
2571315,33,intime,
2571315,34,early,
2571315,35,early,
2571315,36,intime,
2571315,37,intime,
2571315,38,early,
2571315,39,early,
2571315,40,early,
2571315,41,early,
2571315,42,intime,
2571315,43,early,
2571315,44,early,
2571315,45,early,
2571315,46,intime,
2571315,47,early,
2571315,48,,
2571315,49,early,
2571315,50,early,
2571315,51,early,
2571309,52,early,
2571309,30,early,
2571309,31,early,
2571309,32,early,
2571309,33,intime,
2571309,34,early,
2571309,35,early,
2571309,36,early,
2571309,37,early,
2571309,38,early,
2571309,39,early,
2571309,40,intime,
2571309,41,early,
2571309,42,early,
2571309,43,early,
2571309,44,intime,
2571309,45,intime,
2571309,46,early,
2571309,47,intime,
2571309,48,intime,
2571309,49,early,
2571309,50,early,
2571309,51,intime,
2571311,52,intime,
2571311,30,early,
2571311,31,early,
2571311,32,early,
2571311,33,early,
2571311,34,intime,
2571311,35,early,
2571311,36,,
2571311,37,early,
2571311,38,early,
2571311,39,early,
2571311,40,early,
2571311,41,intime,
2571311,42,early,
2571311,43,intime,
2571311,44,intime,
2571311,45,early,
2571311,46,early,
2571311,47,early,
2571311,48,early,
2571311,49,early,
2571311,50,early,
2571311,51,intime,
2571284,52,early,
2571284,30,early,
2571284,31,intime,
2571284,32,intime,
2571284,33,early,
2571284,34,early,
2571284,35,early,
2571284,36,intime,
2571284,37,early,
2571284,38,intime,
2571284,39,early,
2571284,40,early,
2571284,41,early,
2571284,42,early,
2571284,43,early,
2571284,44,early,
2571284,45,intime,
2571284,46,early,
2571284,47,,
2571284,48,intime,
2571284,49,early,
2571284,50,early,
2571284,51,early,
2571286,52,early,
2571286,30,early,
2571286,31,early,
2571286,32,early,
2571286,33,intime,
2571286,34,early,
2571286,35,intime,
2571286,36,intime,
2571286,37,intime,
2571286,38,early,
2571286,39,intime,
2571286,40,intime,
2571286,41,intime,
2571286,42,intime,
2571286,43,intime,
2571286,44,early,
2571286,45,early,
2571286,46,intime,
2571286,47,intime,
2571286,48,early,
2571286,49,early,
2571286,50,early,
2571286,51,intime,
2571280,52,,
2571280,30,early,
2571280,31,early,
2571280,32,early,
2571280,33,intime,
2571280,34,,
2571280,35,,
2571280,36,intime,
2571280,37,early,
2571280,38,,
2571280,39,early,
2571280,40,early,
2571280,41,early,
2571280,42,intime,
2571280,43,early,
2571280,44,early,
2571280,45,early,
2571280,46,early,
2571280,47,intime,
2571280,48,early,
2571280,49,intime,
2571280,50,,
2571280,51,intime,
2571282,52,intime,
2571282,30,intime,
2571282,31,intime,
2571282,32,intime,
2571282,33,early,
2571282,34,intime,
2571282,35,intime,
2571282,36,early,
2571282,37,intime,
2571282,38,early,
2571282,39,intime,
2571282,40,early,
2571282,41,early,
2571282,42,early,
2571282,43,early,
2571282,44,intime,
2571282,45,early,
2571282,46,,
2571282,47,,
2571282,48,early,
2571282,49,early,
2571282,50,early,
2571282,51,early,
2571277,52,intime,
2571277,30,intime,
2571277,31,early,
2571277,32,early,
2571277,33,early,
2571277,34,intime,
2571277,35,early,
2571277,36,early,
2571277,37,early,
2571277,38,intime,
2571277,39,intime,
2571277,40,intime,
2571277,41,intime,
2571277,42,intime,
2571277,43,early,
2571277,44,early,
2571277,45,intime,
2571277,46,intime,
2571277,47,early,
2571277,48,early,
2571277,49,early,
2571277,50,early,
2571277,51,early,
2571279,52,early,
2571279,30,early,
2571279,31,early,
2571279,32,intime,
2571279,33,early,
2571279,34,,
2571279,35,intime,
2571279,36,early,
2571279,37,early,
2571279,38,early,
2571279,39,early,
2571279,40,early,
2571279,41,intime,
2571279,42,intime,
2571279,43,early,
2571279,44,early,
2571279,45,early,
2571279,46,early,
2571279,47,early,
2571279,48,early,
2571279,49,early,
2571279,50,intime,
2571279,51,early,
2571275,52,intime,
2571275,30,intime,
2571275,31,early,
2571275,32,early,
2571275,33,intime,
2571275,34,intime,
2571275,35,early,
2571275,36,early,
2571275,37,early,
2571275,38,intime,
2571275,39,early,
2571275,40,early,
2571275,41,early,
2571275,42,early,
2571275,43,intime,
2571275,44,intime,
2571275,45,early,
2571275,46,early,
2571275,47,early,
2571275,48,,
2571275,49,early,
2571275,50,early,
2571275,51,intime,
2571276,52,,
2571276,30,early,
2571276,31,early,
2571276,32,early,
2571276,33,intime,
2571276,34,intime,
2571276,35,intime,
2571276,36,early,
2571276,37,intime,
2571276,38,intime,
2571276,39,intime,
2571276,40,early,
2571276,41,intime,
2571276,42,early,
2571276,43,intime,
2571276,44,intime,
2571276,45,,
2571276,46,early,
2571276,47,intime,
2571276,48,early,
2571276,49,intime,
2571276,50,early,
2571276,51,early,
2571273,52,early,
2571273,30,early,
2571273,31,intime,
2571273,32,early,
2571273,33,early,
2571273,34,early,
2571273,35,intime,
2571273,36,early,
2571273,37,early,
2571273,38,early,
2571273,39,early,
2571273,40,intime,
2571273,41,early,
2571273,42,early,
2571273,43,early,
2571273,44,early,
2571273,45,early,
2571273,46,intime,
2571273,47,early,
2571273,48,intime,
2571273,49,early,
2571273,50,early,
2571273,51,intime,
2571274,52,intime,
2571274,30,early,
2571274,31,intime,
2571274,32,intime,
2571274,33,intime,
2571274,34,early,
2571274,35,early,
2571274,36,intime,
2571274,37,early,
2571274,38,early,
2571274,39,early,
2571274,40,intime,
2571274,41,early,
2571274,42,intime,
2571274,43,early,
2571274,44,intime,
2571274,45,early,
2571274,46,intime,
2571274,47,intime,
2571274,48,early,
2571274,49,early,
2571274,50,early,
2571274,51,intime,
2571271,52,intime,
2571271,30,early,
2571271,31,early,
2571271,32,intime,
2571271,33,early,
2571271,34,early,
2571271,35,early,
2571271,36,intime,
2571271,37,early,
2571271,38,intime,
2571271,39,intime,
2571271,40,intime,
2571271,41,early,
2571271,42,early,
2571271,43,intime,
2571271,44,intime,
2571271,45,early,
2571271,46,intime,
2571271,47,intime,
2571271,48,early,
2571271,49,early,
2571271,50,early,
2571271,51,early,
2571272,52,early,
2571272,30,intime,
2571272,31,early,
2571272,32,early,
2571272,33,early,
2571272,34,early,
2571272,35,intime,
2571272,36,early,
2571272,37,early,
2571272,38,intime,
2571272,39,intime,
2571272,40,early,
2571272,41,early,
2571272,42,early,
2571272,43,early,
2571272,44,early,
2571272,45,early,
2571272,46,early,
2571272,47,intime,
2571272,48,intime,
2571272,49,intime,
2571272,50,early,
2571272,51,intime,
2571264,52,early,
2571264,30,early,
2571264,31,intime,
2571264,32,intime,
2571264,33,,
2571264,34,early,
2571264,35,early,
2571264,36,early,
2571264,37,early,
2571264,38,early,
2571264,39,intime,
2571264,40,early,
2571264,41,intime,
2571264,42,early,
2571264,43,intime,
2571264,44,intime,
2571264,45,,
2571264,46,early,
2571264,47,early,
2571264,48,early,
2571264,49,intime,
2571264,50,early,
2571264,51,early,
2571265,52,early,
2571265,30,early,
2571265,31,early,
2571265,32,early,
2571265,33,early,
2571265,34,early,
2571265,35,intime,
2571265,36,early,
2571265,37,intime,
2571265,38,early,
2571265,39,intime,
2571265,40,early,
2571265,41,early,
2571265,42,intime,
2571265,43,intime,
2571265,44,early,
2571265,45,early,
2571265,46,early,
2571265,47,early,
2571265,48,early,
2571265,49,early,
2571265,50,early,
2571265,51,early,
2571262,52,intime,
2571262,30,early,
2571262,31,intime,
2571262,32,early,
2571262,33,early,
2571262,34,intime,
2571262,35,early,
2571262,36,early,
2571262,37,early,
2571262,38,intime,
2571262,39,early,
2571262,40,early,
2571262,41,early,
2571262,42,early,
2571262,43,early,
2571262,44,early,
2571262,45,early,
2571262,46,,
2571262,47,early,
2571262,48,intime,
2571262,49,intime,
2571262,50,intime,
2571262,51,intime,
2571263,52,,
2571263,30,intime,
2571263,31,intime,
2571263,32,early,
2571263,33,early,
2571263,34,early,
2571263,35,intime,
2571263,36,early,
2571263,37,early,
2571263,38,intime,
2571263,39,early,
2571263,40,intime,
2571263,41,early,
2571263,42,intime,
2571263,43,early,
2571263,44,early,
2571263,45,early,
2571263,46,early,
2571263,47,early,
2571263,48,early,
2571263,49,intime,
2571263,50,early,
2571263,51,early,
2571270,52,early,
2571270,30,early,
2571270,31,early,
2571270,32,early,
2571270,33,early,
2571270,34,intime,
2571270,35,early,
2571270,36,intime,
2571270,37,early,
2571270,38,intime,
2571270,39,early,
2571270,40,early,
2571270,41,intime,
2571270,42,early,
2571270,43,early,
2571270,44,early,
2571270,45,intime,
2571270,46,early,
2571270,47,early,
2571270,48,early,
2571270,49,early,
2571270,50,early,
2571270,51,intime,
2571268,52,early,
2571268,30,intime,
2571268,31,early,
2571268,32,early,
2571268,33,intime,
2571268,34,early,
2571268,35,early,
2571268,36,early,
2571268,37,early,
2571268,38,early,
2571268,39,early,
2571268,40,early,
2571268,41,early,
2571268,42,early,
2571268,43,intime,
2571268,44,early,
2571268,45,intime,
2571268,46,intime,
2571268,47,intime,
2571268,48,early,
2571268,49,intime,
2571268,50,early,
2571268,51,early,
2571269,52,intime,
2571269,30,intime,
2571269,31,early,
2571269,32,early,
2571269,33,early,
2571269,34,early,
2571269,35,early,
2571269,36,early,
2571269,37,early,
2571269,38,early,
2571269,39,early,
2571269,40,early,
2571269,41,intime,
2571269,42,early,
2571269,43,intime,
2571269,44,,
2571269,45,early,
2571269,46,early,
2571269,47,early,
2571269,48,early,
2571269,49,early,
2571269,50,early,
2571269,51,early,
2571266,52,early,
2571266,30,intime,
2571266,31,early,
2571266,32,early,
2571266,33,intime,
2571266,34,intime,
2571266,35,intime,
2571266,36,intime,
2571266,37,intime,
2571266,38,intime,
2571266,39,early,
2571266,40,early,
2571266,41,intime,
2571266,42,early,
2571266,43,early,
2571266,44,early,
2571266,45,intime,
2571266,46,early,
2571266,47,early,
2571266,48,early,
2571266,49,early,
2571266,50,intime,
2571266,51,early,
2571267,52,intime,
2571267,30,intime,
2571267,31,early,
2571267,32,early,
2571267,33,early,
2571267,34,early,
2571267,35,early,
2571267,36,intime,
2571267,37,early,
2571267,38,early,
2571267,39,early,
2571267,40,early,
2571267,41,early,
2571267,42,early,
2571267,43,early,
2571267,44,intime,
2571267,45,early,
2571267,46,intime,
2571267,47,early,
2571267,48,intime,
2571267,49,early,
2571267,50,early,
2571267,51,intime,
2571306,52,intime,
2571306,30,early,
2571306,31,intime,
2571306,32,early,
2571306,33,early,
2571306,34,early,
2571306,35,early,
2571306,36,early,
2571306,37,early,
2571306,38,intime,
2571306,39,early,
2571306,40,early,
2571306,41,intime,
2571306,42,early,
2571306,43,early,
2571306,44,early,
2571306,45,early,
2571306,46,early,
2571306,47,intime,
2571306,48,intime,
2571306,49,early,
2571306,50,early,
2571306,51,early,
2571308,52,early,
2571308,30,intime,
2571308,31,early,
2571308,32,,
2571308,33,early,
2571308,34,intime,
2571308,35,early,
2571308,36,intime,
2571308,37,early,
2571308,38,early,
2571308,39,intime,
2571308,40,intime,
2571308,41,early,
2571308,42,intime,
2571308,43,early,
2571308,44,early,
2571308,45,intime,
2571308,46,early,
2571308,47,early,
2571308,48,early,
2571308,49,intime,
2571308,50,early,
2571308,51,intime,
2571302,52,intime,
2571302,30,early,
2571302,31,,
2571302,32,early,
2571302,33,early,
2571302,34,early,
2571302,35,intime,
2571302,36,early,
2571302,37,early,
2571302,38,intime,
2571302,39,,
2571302,40,early,
2571302,41,early,
2571302,42,early,
2571302,43,intime,
2571302,44,early,
2571302,45,intime,
2571302,46,intime,
2571302,47,early,
2571302,48,intime,
2571302,49,early,
2571302,50,intime,
2571302,51,intime,
2571304,52,early,
2571304,30,early,
2571304,31,early,
2571304,32,early,
2571304,33,early,
2571304,34,early,
2571304,35,early,
2571304,36,early,
2571304,37,intime,
2571304,38,early,
2571304,39,early,
2571304,40,early,
2571304,41,early,
2571304,42,early,
2571304,43,early,
2571304,44,early,
2571304,45,intime,
2571304,46,intime,
2571304,47,intime,
2571304,48,early,
2571304,49,early,
2571304,50,intime,
2571304,51,intime,
2571298,52,early,
2571298,30,early,
2571298,31,early,
2571298,32,intime,
2571298,33,intime,
2571298,34,intime,
2571298,35,early,
2571298,36,early,
2571298,37,early,
2571298,38,intime,
2571298,39,intime,
2571298,40,early,
2571298,41,early,
2571298,42,early,
2571298,43,early,
2571298,44,early,
2571298,45,intime,
2571298,46,early,
2571298,47,early,
2571298,48,,
2571298,49,early,
2571298,50,early,
2571298,51,intime,
2571300,52,early,
2571300,30,early,
2571300,31,early,
2571300,32,early,
2571300,33,early,
2571300,34,intime,
2571300,35,intime,
2571300,36,early,
2571300,37,early,
2571300,38,intime,
2571300,39,early,
2571300,40,early,
2571300,41,early,
2571300,42,intime,
2571300,43,early,
2571300,44,early,
2571300,45,early,
2571300,46,early,
2571300,47,early,
2571300,48,intime,
2571300,49,intime,
2571300,50,intime,
2571300,51,early,
2571294,52,early,
2571294,30,early,
2571294,31,early,
2571294,32,,
2571294,33,early,
2571294,34,early,
2571294,35,early,
2571294,36,intime,
2571294,37,early,
2571294,38,early,
2571294,39,,
2571294,40,intime,
2571294,41,early,
2571294,42,early,
2571294,43,intime,
2571294,44,early,
2571294,45,intime,
2571294,46,intime,
2571294,47,early,
2571294,48,early,
2571294,49,early,
2571294,50,early,
2571294,51,intime,
2571296,52,early,
2571296,30,,
2571296,31,intime,
2571296,32,intime,
2571296,33,early,
2571296,34,intime,
2571296,35,intime,
2571296,36,early,
2571296,37,intime,
2571296,38,intime,
2571296,39,early,
2571296,40,intime,
2571296,41,early,
2571296,42,early,
2571296,43,early,
2571296,44,early,
2571296,45,early,
2571296,46,early,
2571296,47,intime,
2571296,48,early,
2571296,49,early,
2571296,50,intime,
2571296,51,early,
2571322,52,early,
2571322,30,early,
2571322,31,early,
2571322,32,intime,
2571322,33,intime,
2571322,34,early,
2571322,35,early,
2571322,36,early,
2571322,37,early,
2571322,38,early,
2571322,39,early,
2571322,40,early,
2571322,41,,
2571322,42,early,
2571322,43,intime,
2571322,44,early,
2571322,45,intime,
2571322,46,intime,
2571322,47,early,
2571322,48,early,
2571322,49,intime,
2571322,50,early,
2571322,51,intime,
2571324,52,early,
2571324,30,early,
2571324,31,early,
2571324,32,early,
2571324,33,early,
2571324,34,early,
2571324,35,intime,
2571324,36,early,
2571324,37,,
2571324,38,intime,
2571324,39,early,
2571324,40,early,
2571324,41,early,
2571324,42,early,
2571324,43,early,
2571324,44,intime,
2571324,45,early,
2571324,46,early,
2571324,47,early,
2571324,48,early,
2571324,49,intime,
2571324,50,early,
2571324,51,early,
2571318,52,early,
2571318,30,early,
2571318,31,intime,
2571318,32,intime,
2571318,33,early,
2571318,34,intime,
2571318,35,early,
2571318,36,intime,
2571318,37,intime,
2571318,38,early,
2571318,39,intime,
2571318,40,early,
2571318,41,early,
2571318,42,intime,
2571318,43,early,
2571318,44,early,
2571318,45,early,
2571318,46,intime,
2571318,47,early,
2571318,48,,
2571318,49,intime,
2571318,50,early,
2571318,51,early,
2571320,52,early,
2571320,30,early,
2571320,31,intime,
2571320,32,intime,
2571320,33,intime,
2571320,34,early,
2571320,35,early,
2571320,36,early,
2571320,37,early,
2571320,38,early,
2571320,39,early,
2571320,40,intime,
2571320,41,intime,
2571320,42,early,
2571320,43,intime,
2571320,44,early,
2571320,45,early,
2571320,46,early,
2571320,47,intime,
2571320,48,early,
2571320,49,early,
2571320,50,intime,
2571320,51,early,
2571314,52,early,
2571314,30,early,
2571314,31,early,
2571314,32,early,
2571314,33,early,
2571314,34,intime,
2571314,35,early,
2571314,36,,
2571314,37,early,
2571314,38,early,
2571314,39,early,
2571314,40,early,
2571314,41,early,
2571314,42,early,
2571314,43,early,
2571314,44,early,
2571314,45,early,
2571314,46,early,
2571314,47,early,
2571314,48,intime,
2571314,49,early,
2571314,50,early,
2571314,51,early,
2571316,52,early,
2571316,30,intime,
2571316,31,early,
2571316,32,early,
2571316,33,intime,
2571316,34,early,
2571316,35,early,
2571316,36,intime,
2571316,37,early,
2571316,38,intime,
2571316,39,early,
2571316,40,early,
2571316,41,early,
2571316,42,early,
2571316,43,early,
2571316,44,early,
2571316,45,intime,
2571316,46,early,
2571316,47,,
2571316,48,intime,
2571316,49,early,
2571316,50,early,
2571316,51,early,
2571310,52,early,
2571310,30,early,
2571310,31,early,
2571310,32,intime,
2571310,33,early,
2571310,34,early,
2571310,35,early,
2571310,36,intime,
2571310,37,,
2571310,38,early,
2571310,39,intime,
2571310,40,early,
2571310,41,intime,
2571310,42,intime,
2571310,43,early,
2571310,44,early,
2571310,45,early,
2571310,46,intime,
2571310,47,intime,
2571310,48,early,
2571310,49,intime,
2571310,50,intime,
2571310,51,early,
2571312,52,intime,
2571312,30,early,
2571312,31,early,
2571312,32,early,
2571312,33,intime,
2571312,34,early,
2571312,35,,
2571312,36,intime,
2571312,37,early,
2571312,38,early,
2571312,39,early,
2571312,40,early,
2571312,41,early,
2571312,42,intime,
2571312,43,early,
2571312,44,early,
2571312,45,early,
2571312,46,early,
2571312,47,intime,
2571312,48,early,
2571312,49,early,
2571312,50,intime,
2571312,51,early,
2571285,52,intime,
2571285,30,intime,
2571285,31,early,
2571285,32,intime,
2571285,33,,
2571285,34,early,
2571285,35,intime,
2571285,36,early,
2571285,37,early,
2571285,38,intime,
2571285,39,early,
2571285,40,intime,
2571285,41,early,
2571285,42,early,
2571285,43,early,
2571285,44,intime,
2571285,45,early,
2571285,46,,
2571285,47,intime,
2571285,48,early,
2571285,49,early,
2571285,50,early,
2571285,51,early,
2571287,52,early,
2571287,30,early,
2571287,31,intime,
2571287,32,early,
2571287,33,early,
2571287,34,early,
2571287,35,intime,
2571287,36,early,
2571287,37,intime,
2571287,38,early,
2571287,39,early,
2571287,40,intime,
2571287,41,early,
2571287,42,intime,
2571287,43,intime,
2571287,44,early,
2571287,45,early,
2571287,46,intime,
2571287,47,early,
2571287,48,intime,
2571287,49,early,
2571287,50,intime,
2571287,51,early,
2571281,52,early,
2571281,30,early,
2571281,31,intime,
2571281,32,intime,
2571281,33,early,
2571281,34,,
2571281,35,,
2571281,36,early,
2571281,37,early,
2571281,38,early,
2571281,39,intime,
2571281,40,early,
2571281,41,early,
2571281,42,intime,
2571281,43,early,
2571281,44,early,
2571281,45,early,
2571281,46,intime,
2571281,47,early,
2571281,48,early,
2571281,49,intime,
2571281,50,early,
2571281,51,intime,
2571283,52,intime,
2571283,30,intime,
2571283,31,early,
2571283,32,early,
2571283,33,intime,
2571283,34,intime,
2571283,35,early,
2571283,36,early,
2571283,37,early,
2571283,38,early,
2571283,39,intime,
2571283,40,early,
2571283,41,early,
2571283,42,early,
2571283,43,intime,
2571283,44,early,
2571283,45,,
2571283,46,early,
2571283,47,early,
2571283,48,early,
2571283,49,early,
2571283,50,early,
2571283,51,early,
2571278,52,early,
2571278,30,intime,
2571278,31,early,
2571278,32,early,
2571278,33,early,
2571278,34,early,
2571278,35,early,
2571278,36,early,
2571278,37,intime,
2571278,38,early,
2571278,39,early,
2571278,40,early,
2571278,41,intime,
2571278,42,intime,
2571278,43,early,
2571278,44,intime,
2571278,45,intime,
2571278,46,early,
2571278,47,early,
2571278,48,intime,
2571278,49,intime,
2571278,50,early,
2571278,51,early,
2571292,52,early,
2571292,30,early,
2571292,31,intime,
2571292,32,early,
2571292,33,,
2571292,34,early,
2571292,35,early,
2571292,36,early,
2571292,37,early,
2571292,38,intime,
2571292,39,early,
2571292,40,intime,
2571292,41,intime,
2571292,42,early,
2571292,43,early,
2571292,44,early,
2571292,45,early,
2571292,46,early,
2571292,47,early,
2571292,48,intime,
2571292,49,early,
2571292,50,early,
2571292,51,intime,
2571290,52,intime,
2571290,30,early,
2571290,31,early,
2571290,32,early,
2571290,33,intime,
2571290,34,early,
2571290,35,intime,
2571290,36,early,
2571290,37,early,
2571290,38,early,
2571290,39,early,
2571290,40,early,
2571290,41,early,
2571290,42,intime,
2571290,43,early,
2571290,44,,
2571290,45,intime,
2571290,46,early,
2571290,47,early,
2571290,48,early,
2571290,49,early,
2571290,50,early,
2571290,51,early,
2571291,52,early,
2571291,30,intime,
2571291,31,early,
2571291,32,intime,
2571291,33,intime,
2571291,34,intime,
2571291,35,early,
2571291,36,intime,
2571291,37,intime,
2571291,38,intime,
2571291,39,intime,
2571291,40,intime,
2571291,41,early,
2571291,42,early,
2571291,43,intime,
2571291,44,intime,
2571291,45,early,
2571291,46,early,
2571291,47,early,
2571291,48,intime,
2571291,49,,
2571291,50,early,
2571291,51,early,
2571288,52,early,
2571288,30,intime,
2571288,31,,
2571288,32,,
2571288,33,intime,
2571288,34,early,
2571288,35,,
2571288,36,early,
2571288,37,early,
2571288,38,early,
2571288,39,intime,
2571288,40,early,
2571288,41,early,
2571288,42,early,
2571288,43,early,
2571288,44,intime,
2571288,45,early,
2571288,46,intime,
2571288,47,,
2571288,48,intime,
2571288,49,intime,
2571288,50,intime,
2571288,51,intime,
2571289,52,intime,
2571289,30,early,
2571289,31,intime,
2571289,32,intime,
2571289,33,early,
2571289,34,intime,
2571289,35,early,
2571289,36,intime,
2571289,37,early,
2571289,38,early,
2571289,39,early,
2571289,40,early,
2571289,41,intime,
2571289,42,early,
2571289,43,,
2571289,44,,
2571289,45,early,
2571289,46,early,
2571289,47,early,
2571289,48,early,
2571289,49,intime,
2571289,50,intime,
2571289,51,early,
2571331,52,early,
2571331,30,early,
2571331,31,intime,
2571331,32,early,
2571331,33,early,
2571331,34,early,
2571331,35,intime,
2571331,36,intime,
2571331,37,intime,
2571331,38,intime,
2571331,39,intime,
2571331,40,early,
2571331,41,early,
2571331,42,intime,
2571331,43,intime,
2571331,44,early,
2571331,45,early,
2571331,46,early,
2571331,47,early,
2571331,48,early,
2571331,49,early,
2571331,50,early,
2571331,51,early,
2571332,52,intime,
2571332,30,early,
2571332,31,,
2571332,32,intime,
2571332,33,early,
2571332,34,early,
2571332,35,early,
2571332,36,early,
2571332,37,early,
2571332,38,intime,
2571332,39,intime,
2571332,40,early,
2571332,41,early,
2571332,42,early,
2571332,43,early,
2571332,44,early,
2571332,45,early,
2571332,46,early,
2571332,47,intime,
2571332,48,early,
2571332,49,intime,
2571332,50,intime,
2571332,51,early,
2571329,52,early,
2571329,30,intime,
2571329,31,intime,
2571329,32,early,
2571329,33,early,
2571329,34,early,
2571329,35,intime,
2571329,36,early,
2571329,37,early,
2571329,38,early,
2571329,39,early,
2571329,40,intime,
2571329,41,intime,
2571329,42,early,
2571329,43,early,
2571329,44,early,
2571329,45,,
2571329,46,early,
2571329,47,early,
2571329,48,intime,
2571329,49,,
2571329,50,early,
2571329,51,early,
2571330,52,early,
2571330,30,intime,
2571330,31,intime,
2571330,32,intime,
2571330,33,early,
2571330,34,intime,
2571330,35,intime,
2571330,36,intime,
2571330,37,early,
2571330,38,intime,
2571330,39,early,
2571330,40,intime,
2571330,41,intime,
2571330,42,,
2571330,43,early,
2571330,44,intime,
2571330,45,early,
2571330,46,intime,
2571330,47,early,
2571330,48,early,
2571330,49,early,
2571330,50,early,
2571330,51,intime,
2571327,52,early,
2571327,30,early,
2571327,31,early,
2571327,32,intime,
2571327,33,early,
2571327,34,early,
2571327,35,early,
2571327,36,early,
2571327,37,intime,
2571327,38,early,
2571327,39,early,
2571327,40,early,
2571327,41,early,
2571327,42,early,
2571327,43,intime,
2571327,44,early,
2571327,45,intime,
2571327,46,early,
2571327,47,early,
2571327,48,intime,
2571327,49,intime,
2571327,50,early,
2571327,51,intime,
2571328,52,intime,
2571328,30,intime,
2571328,31,early,
2571328,32,early,
2571328,33,intime,
2571328,34,early,
2571328,35,early,
2571328,36,early,
2571328,37,intime,
2571328,38,early,
2571328,39,intime,
2571328,40,early,
2571328,41,intime,
2571328,42,early,
2571328,43,intime,
2571328,44,intime,
2571328,45,early,
2571328,46,early,
2571328,47,early,
2571328,48,intime,
2571328,49,intime,
2571328,50,early,
2571328,51,early,
2571325,52,intime,
2571325,30,early,
2571325,31,early,
2571325,32,early,
2571325,33,intime,
2571325,34,early,
2571325,35,intime,
2571325,36,intime,
2571325,37,intime,
2571325,38,early,
2571325,39,early,
2571325,40,intime,
2571325,41,intime,
2571325,42,early,
2571325,43,intime,
2571325,44,intime,
2571325,45,early,
2571325,46,early,
2571325,47,early,
2571325,48,early,
2571325,49,early,
2571325,50,intime,
2571325,51,early,
2571326,52,early,
2571326,30,early,
2571326,31,early,
2571326,32,intime,
2571326,33,early,
2571326,34,early,
2571326,35,intime,
2571326,36,intime,
2571326,37,early,
2571326,38,early,
2571326,39,early,
2571326,40,early,
2571326,41,early,
2571326,42,early,
2571326,43,early,
2571326,44,intime,
2571326,45,intime,
2571326,46,intime,
2571326,47,early,
2571326,48,intime,
2571326,49,early,
2571326,50,early,
2571326,51,intime,
2571333,52,intime,
2571333,30,,
2571333,31,early,
2571333,32,early,
2571333,33,early,
2571333,34,early,
2571333,35,early,
2571333,36,intime,
2571333,37,early,
2571333,38,intime,
2571333,39,early,
2571333,40,intime,
2571333,41,intime,
2571333,42,,
2571333,43,early,
2571333,44,early,
2571333,45,early,
2571333,46,intime,
2571333,47,early,
2571333,48,early,
2571333,49,early,
2571333,50,early,
2571333,51,early,
2471305,1,intime,
2471305,2,,
2471305,3,early,
2471305,4,early,
2471305,5,early,
2471305,6,intime,
2471305,7,early,
2471305,8,early,
2471305,9,early,
2471305,10,early,
2471305,11,early,
2471305,12,early,
2471305,13,early,
2471305,14,early,
2471305,15,intime,
2471305,16,early,
2471305,17,intime,
2471305,18,early,
2471305,19,intime,
2471305,20,early,
2471305,21,early,
2471305,22,intime,
2471305,23,intime,
2471305,24,early,
2471305,25,early,
2471305,26,early,
2471305,27,early,
2471305,28,early,
2471307,1,early,
2471307,2,early,
2471307,3,early,
2471307,4,intime,
2471307,5,early,
2471307,6,intime,
2471307,7,early,
2471307,8,early,
2471307,9,intime,
2471307,10,early,
2471307,11,early,
2471307,12,early,
2471307,13,intime,
2471307,14,early,
2471307,15,early,
2471307,16,early,
2471307,17,early,
2471307,18,early,
2471307,19,early,
2471307,20,early,
2471307,21,,
2471307,22,early,
2471307,23,intime,
2471307,24,intime,
2471307,25,intime,
2471307,26,intime,
2471307,27,,
2471307,28,intime,
2471301,1,intime,
2471301,2,early,
2471301,3,early,
2471301,4,early,
2471301,5,intime,
2471301,6,early,
2471301,7,early,
2471301,8,intime,
2471301,9,early,
2471301,10,intime,
2471301,11,early,
2471301,12,intime,
2471301,13,early,
2471301,14,early,
2471301,15,early,
2471301,16,early,
2471301,17,early,
2471301,18,early,
2471301,19,intime,
2471301,20,early,
2471301,21,early,
2471301,22,early,
2471301,23,early,
2471301,24,early,
2471301,25,early,
2471301,26,early,
2471301,27,intime,
2471301,28,early,
2471303,1,intime,
2471303,2,early,
2471303,3,intime,
2471303,4,early,
2471303,5,early,
2471303,6,intime,
2471303,7,early,
2471303,8,early,
2471303,9,early,
2471303,10,intime,
2471303,11,early,
2471303,12,early,
2471303,13,early,
2471303,14,early,
2471303,15,early,
2471303,16,intime,
2471303,17,early,
2471303,18,intime,
2471303,19,early,
2471303,20,early,
2471303,21,intime,
2471303,22,early,
2471303,23,early,
2471303,24,early,
2471303,25,early,
2471303,26,early,
2471303,27,early,
2471303,28,early,
2471297,1,early,
2471297,2,early,
2471297,3,intime,
2471297,4,early,
2471297,5,intime,
2471297,6,intime,
2471297,7,intime,
2471297,8,early,
2471297,9,intime,
2471297,10,early,
2471297,11,early,
2471297,12,intime,
2471297,13,intime,
2471297,14,early,
2471297,15,early,
2471297,16,early,
